cliente_id,idade,renda_familiar,regiao,escolaridade,tem_negocio_proprio,score_credito,data_cadastro,usa_orientacao_financeira,perfil
379,40,2076.86,Zona Oeste,Superior,False,456,2024-03-21,True,C2
380,35,1503.46,Zona Leste,Médio,False,326,2024-08-25,False,C3
381,29,4007.84,Zona Sul,Médio,False,495,2024-03-07,True,B2
382,49,3756.47,Zona Leste,Médio,False,494,2024-08-12,True,B2
383,51,3652.62,Zona Leste,Superior,True,566,2024-06-19,False,B2
384,52,5132.33,Zona Leste,Fundamental,False,749,2024-05-22,True,A1
385,52,1194.91,Zona Leste,Médio,False,616,2024-07-14,False,C2
386,27,1200.63,Zona Sul,Superior,False,494,2024-10-15,True,C2
387,35,2268.62,Zona Norte,Médio,False,719,2024-01-02,True,C1
388,52,1396.62,Zona Oeste,Fundamental,True,546,2024-11-11,True,C2
389,26,1357.91,Zona Oeste,Médio,False,613,2024-11-09,False,C2
390,47,1572.37,Zona Leste,Médio,True,478,2024-03-16,False,C2
391,51,6812.14,Zona Norte,Médio,True,538,2024-02-02,True,A2
392,40,4286.05,Zona Norte,Superior,True,456,2024-11-03,True,B2
393,25,3009.88,Zona Leste,Superior,False,444,2024-04-15,True,B2
394,40,1894.24,Zona Leste,Fundamental,True,543,2024-02-16,False,C2
395,54,1394.61,Zona Sul,Médio,False,415,2024-05-06,False,C2
396,45,2280.21,Zona Norte,Fundamental,False,301,2024-11-05,True,C3
397,35,2653.2,Zona Sul,Médio,False,394,2024-06-14,False,B3
398,36,3134.14,Zona Norte,Superior,False,439,2024-01-19,False,B2
399,32,2728.36,Zona Leste,Fundamental,True,544,2024-10-20,True,B2
400,47,2367.99,Zona Oeste,Médio,False,550,2024-01-28,True,C2
401,34,1384.92,Grande ABC,Médio,True,593,2024-06-08,True,C2
402,31,2192.4,Zona Leste,Médio,True,427,2024-01-14,True,C2
403,25,2190.6,Zona Oeste,Superior,True,573,2024-11-10,True,C2
404,51,1919.75,Zona Sul,Fundamental,False,509,2024-12-24,True,C2
405,32,2484.45,Zona Norte,Médio,False,524,2024-06-02,True,C2
406,51,1516.55,Zona Sul,Técnico,False,618,2024-07-04,True,C2
407,42,1682.35,Zona Sul,Técnico,False,511,2024-07-04,False,C2
408,39,2812.58,Grande ABC,Médio,False,435,2024-02-15,False,B2
409,29,3511.38,Zona Norte,Superior,True,401,2024-06-20,False,B2
410,44,5001.77,Zona Oeste,Superior,True,353,2024-06-04,False,A3
411,50,2168.82,Zona Leste,Médio,True,514,2024-03-31,True,C2
412,41,1046.58,Zona Oeste,Médio,True,587,2024-08-23,False,C2
413,49,4413.13,Zona Norte,Fundamental,False,468,2024-07-13,True,B2
414,37,6329.03,Zona Norte,Superior,True,359,2024-01-07,True,A3
415,27,2666.3,Zona Leste,Médio,False,494,2024-05-11,True,B2
416,27,1338.23,Zona Oeste,Médio,False,517,2024-01-20,True,C2
417,50,3266.69,Zona Leste,Fundamental,False,465,2024-06-25,True,B2
418,43,1821.56,Baixada,Superior,True,420,2024-08-15,True,C2
419,32,3687.83,Zona Norte,Fundamental,True,639,2024-08-19,True,B2
420,37,2915.67,Grande ABC,Fundamental,False,572,2024-01-02,True,B2
421,37,4633.3,Zona Norte,Fundamental,True,462,2024-11-03,True,B2
422,34,6453.54,Zona Leste,Fundamental,True,513,2024-09-16,False,A2
423,34,2351.11,Zona Leste,Superior,False,398,2024-02-20,True,C3
424,42,1126.28,Zona Norte,Médio,True,453,2024-05-01,False,C2
425,30,2711.33,Zona Oeste,Fundamental,True,533,2024-01-11,True,B2
426,46,1194.78,Zona Norte,Médio,False,538,2024-12-30,True,C2
427,37,2493.14,Zona Leste,Fundamental,False,532,2024-01-01,False,C2
428,29,4053.47,Zona Norte,Médio,False,548,2024-12-31,True,B2
429,49,3103.91,Zona Oeste,Médio,False,500,2024-04-04,True,B2
430,29,1832.93,Zona Oeste,Médio,True,452,2024-06-26,True,C2
431,44,5199.89,Zona Norte,Médio,True,464,2024-02-01,True,A2
432,25,2750.65,Zona Sul,Superior,False,509,2024-09-07,True,B2
433,37,7653.37,Grande ABC,Médio,False,593,2024-07-21,False,A2
434,39,2063.28,Zona Leste,Técnico,True,475,2024-08-22,False,C2
435,52,2761.41,Zona Sul,Médio,False,500,2024-03-08,False,B2
436,43,2024.5,Zona Oeste,Médio,True,464,2024-11-15,True,C2
437,47,979.79,Grande ABC,Médio,False,547,2024-04-30,True,C2
438,27,954.42,Zona Leste,Superior,True,694,2024-09-19,False,C1
439,33,1698.15,Grande ABC,Técnico,False,551,2024-04-18,True,C2
440,30,3678.21,Zona Norte,Médio,False,487,2024-12-31,False,B2
441,45,2670.71,Zona Leste,Fundamental,False,575,2024-07-02,True,B2
442,34,1373.06,Zona Sul,Fundamental,True,485,2024-09-04,True,C2
443,48,2210.99,Zona Oeste,Superior,False,515,2024-06-26,True,C2
444,39,3561.08,Zona Oeste,Médio,True,334,2024-10-04,False,B3
445,30,1083.85,Zona Norte,Médio,True,530,2024-07-28,False,C2
446,26,3148.7,Grande ABC,Fundamental,True,627,2024-09-06,True,B2
447,44,2659.17,Zona Oeste,Médio,False,444,2024-12-01,True,B2
448,44,2930.93,Zona Leste,Fundamental,True,426,2024-07-05,False,B2
449,25,2517.25,Zona Leste,Médio,False,681,2024-09-30,True,B1
450,44,2697.5,Zona Norte,Técnico,True,504,2024-04-21,True,B2
451,53,2629.3,Zona Oeste,Médio,True,606,2024-04-19,False,B2
452,42,2958.01,Zona Norte,Médio,False,511,2024-12-03,True,B2
453,43,1402.97,Zona Sul,Médio,False,512,2024-11-02,True,C2
454,30,1840.84,Zona Sul,Superior,False,508,2024-07-09,False,C2
455,29,2974.85,Grande ABC,Superior,False,527,2024-08-16,False,B2
456,52,1643.98,Zona Leste,Fundamental,True,568,2024-10-10,True,C2
457,51,1083.48,Zona Norte,Médio,False,549,2024-05-11,True,C2
458,43,2307.96,Zona Norte,Médio,False,518,2024-06-23,True,C2
459,33,2329.56,Zona Oeste,Superior,True,479,2024-02-29,False,C2
460,40,1271.26,Zona Norte,Médio,False,522,2024-08-27,True,C2
461,50,4589.77,Zona Sul,Superior,False,458,2024-04-24,True,B2
462,33,2345.87,Zona Oeste,Médio,False,575,2024-03-28,False,C2
463,30,4293.03,Zona Norte,Fundamental,True,529,2024-09-13,True,B2
464,26,3093.0,Zona Sul,Fundamental,True,589,2024-11-24,False,B2
465,42,1019.92,Zona Norte,Fundamental,False,466,2024-09-19,True,C2
466,38,1360.38,Zona Leste,Superior,True,542,2024-01-31,False,C2
467,32,2713.81,Zona Sul,Médio,True,542,2024-02-08,True,B2
468,43,3146.92,Zona Norte,Fundamental,False,463,2024-09-09,False,B2
469,34,2736.15,Zona Leste,Fundamental,True,544,2024-10-26,True,B2
470,43,1849.85,Zona Sul,Médio,True,465,2024-11-28,True,C2
471,53,2488.0,Zona Leste,Fundamental,True,660,2024-10-01,True,C1
472,35,7039.08,Grande ABC,Médio,False,546,2024-09-17,True,A2
473,40,4092.16,Zona Norte,Superior,False,653,2024-05-22,False,B1
474,49,1885.21,Baixada,Médio,False,652,2024-11-02,True,C1
475,32,1522.15,Zona Leste,Médio,True,545,2024-05-17,True,C2
476,52,850.51,Zona Oeste,Superior,False,539,2024-07-27,True,C2
477,40,3032.45,Zona Sul,Médio,True,581,2024-10-10,False,B2
478,26,1309.07,Zona Norte,Fundamental,False,473,2024-09-12,True,C2
479,47,2365.37,Zona Norte,Fundamental,False,683,2024-04-10,True,C1
480,28,2654.06,Grande ABC,Médio,False,490,2024-01-22,True,B2
481,53,3211.43,Zona Oeste,Técnico,True,476,2024-02-02,True,B2
482,39,4140.99,Zona Leste,Fundamental,False,528,2024-06-17,False,B2
483,42,3095.09,Baixada,Superior,True,693,2024-06-10,True,B1
484,48,3349.5,Zona Sul,Médio,True,534,2024-10-14,False,B2
485,35,1951.9,Zona Sul,Fundamental,True,557,2024-10-05,True,C2
486,36,800.0,Zona Norte,Superior,False,645,2024-08-14,True,C2
487,44,4662.36,Zona Norte,Médio,False,593,2024-09-20,True,B2
488,33,1635.57,Zona Oeste,Fundamental,True,502,2024-12-26,True,C2
489,36,1831.81,Grande ABC,Fundamental,True,511,2024-11-02,True,C2
490,43,2787.78,Grande ABC,Fundamental,True,535,2024-04-23,True,B2
491,35,2297.76,Zona Oeste,Técnico,False,615,2024-12-24,False,C2
492,30,2845.74,Zona Leste,Técnico,False,618,2024-08-31,False,B2
493,47,3135.42,Zona Norte,Fundamental,True,403,2024-03-25,False,B2
494,30,2818.26,Zona Sul,Médio,True,555,2024-05-07,True,B2
495,30,2543.77,Zona Sul,Fundamental,False,500,2024-06-23,True,B2
496,50,1668.66,Zona Oeste,Médio,True,520,2024-02-02,False,C2
497,32,3979.82,Zona Sul,Técnico,False,565,2024-09-28,True,B2
498,30,2295.9,Zona Sul,Fundamental,True,468,2024-07-20,True,C2
499,33,2730.37,Zona Leste,Técnico,False,546,2024-11-22,False,B2
500,28,2494.99,Zona Oeste,Fundamental,True,511,2024-05-19,True,C2
501,25,1929.49,Zona Norte,Fundamental,False,699,2024-11-13,True,C1
502,37,1574.05,Zona Sul,Superior,True,531,2024-12-18,True,C2
503,37,3700.75,Zona Sul,Médio,False,400,2024-12-25,True,B3
504,36,1991.31,Zona Norte,Superior,False,525,2024-10-04,True,C2
505,30,4523.16,Zona Norte,Fundamental,False,425,2024-02-19,True,B2
506,36,3516.84,Zona Oeste,Médio,True,300,2024-03-14,True,B3
507,42,1695.33,Zona Sul,Fundamental,True,611,2024-02-15,True,C2
508,40,1538.79,Grande ABC,Médio,False,525,2024-11-16,True,C2
509,46,2442.83,Zona Oeste,Médio,False,419,2024-12-18,True,C2
510,25,1358.86,Zona Leste,Fundamental,True,570,2024-03-24,True,C2
511,32,1717.71,Zona Sul,Superior,False,529,2024-08-20,True,C2
512,39,2706.47,Zona Oeste,Fundamental,False,653,2024-07-16,True,B1
513,29,1893.73,Zona Leste,Fundamental,True,652,2024-12-24,True,C1
514,51,1739.69,Zona Leste,Médio,False,615,2024-12-29,True,C2
515,43,3092.97,Zona Sul,Superior,False,505,2024-06-13,False,B2
516,50,1842.1,Grande ABC,Fundamental,True,480,2024-02-20,True,C2
517,44,3440.07,Zona Leste,Médio,True,629,2024-11-18,True,B2
518,29,4743.69,Zona Leste,Superior,False,418,2024-11-16,True,B2
519,43,4738.8,Zona Norte,Fundamental,True,607,2024-09-07,True,B2
520,44,1533.19,Baixada,Médio,False,701,2024-10-11,False,C1
521,41,2192.56,Zona Oeste,Fundamental,False,663,2024-12-28,True,C1
522,25,1829.87,Zona Leste,Fundamental,True,523,2024-04-08,True,C2
523,34,1375.13,Zona Oeste,Médio,True,527,2024-08-17,False,C2
524,31,864.74,Zona Norte,Médio,False,571,2024-12-07,False,C2
525,46,800.0,Grande ABC,Superior,False,520,2024-06-20,True,C2
526,44,3966.1,Baixada,Médio,False,353,2024-06-04,True,B3
527,32,2038.3,Zona Norte,Médio,False,380,2024-02-06,True,C3
528,41,1699.54,Zona Sul,Fundamental,True,579,2024-05-03,False,C2
529,43,1480.16,Zona Oeste,Fundamental,False,384,2024-03-01,True,C3
530,43,2250.7,Zona Leste,Médio,False,556,2024-02-17,False,C2
531,26,3095.13,Baixada,Fundamental,False,536,2024-04-29,True,B2
532,45,1691.16,Zona Norte,Fundamental,False,492,2024-01-28,True,C2
533,35,800.0,Zona Oeste,Fundamental,False,503,2024-07-22,True,C2
534,52,1001.91,Zona Leste,Médio,True,615,2024-09-07,False,C2
535,41,1974.48,Zona Leste,Fundamental,True,403,2024-04-25,True,C2
536,26,1291.39,Zona Norte,Médio,True,422,2024-06-19,True,C2
537,30,3687.96,Zona Leste,Médio,True,598,2024-05-17,True,B2
538,51,1987.26,Baixada,Técnico,False,465,2024-07-23,False,C2
539,42,2034.29,Zona Oeste,Médio,False,534,2024-02-03,True,C2
540,53,2164.88,Grande ABC,Fundamental,False,422,2024-11-19,True,C2
541,37,2038.39,Grande ABC,Médio,True,444,2024-11-14,True,C2
542,33,2417.23,Zona Sul,Médio,True,411,2024-11-28,True,C2
543,27,3356.69,Grande ABC,Médio,False,551,2024-02-26,True,B2
544,40,6109.84,Zona Norte,Fundamental,False,499,2024-04-25,False,A2
545,26,1284.05,Zona Norte,Fundamental,False,470,2024-01-16,False,C2
546,43,1871.85,Zona Sul,Médio,False,615,2024-05-19,True,C2
547,26,1827.22,Zona Oeste,Médio,False,454,2024-12-14,True,C2
548,29,3647.44,Zona Sul,Fundamental,False,536,2024-08-07,True,B2
549,29,2124.69,Zona Oeste,Fundamental,True,542,2024-05-30,True,C2
550,44,1030.86,Zona Leste,Fundamental,False,494,2024-08-21,True,C2
551,52,1873.3,Grande ABC,Técnico,False,416,2024-06-07,True,C2
552,28,4467.59,Zona Oeste,Superior,True,567,2024-12-09,True,B2
553,50,2157.88,Baixada,Fundamental,False,406,2024-08-17,False,C2
554,36,2768.42,Zona Oeste,Fundamental,True,506,2024-03-23,True,B2
555,33,1894.57,Zona Leste,Técnico,False,534,2024-05-19,True,C2
556,47,800.0,Zona Sul,Técnico,False,657,2024-12-09,True,C1
557,29,1886.74,Grande ABC,Médio,False,490,2024-08-30,True,C2
558,31,3073.8,Grande ABC,Fundamental,True,358,2024-07-16,True,B3
559,40,2639.73,Zona Sul,Superior,False,505,2024-09-09,True,B2
560,25,1879.89,Zona Leste,Superior,False,467,2024-09-16,True,C2
561,41,2025.15,Zona Sul,Fundamental,False,510,2024-02-17,True,C2
562,39,2274.95,Zona Sul,Técnico,True,460,2024-11-09,True,C2
563,32,2341.36,Zona Sul,Médio,False,554,2024-07-03,True,C2
564,29,1002.24,Zona Oeste,Médio,False,619,2024-05-18,False,C2
565,39,2620.09,Zona Leste,Médio,False,382,2024-04-20,True,B3
566,27,3652.04,Zona Sul,Fundamental,False,459,2024-08-22,True,B2
567,31,2736.69,Zona Leste,Médio,True,523,2024-05-16,True,B2
568,54,1992.27,Zona Leste,Técnico,False,532,2024-09-30,True,C2
569,54,1019.54,Zona Leste,Fundamental,True,624,2024-10-30,False,C2
570,36,1481.46,Baixada,Médio,True,492,2024-03-14,False,C2
571,48,3095.91,Zona Leste,Médio,False,409,2024-09-29,True,B2
572,40,1879.14,Zona Sul,Superior,True,396,2024-07-03,True,C3
573,39,4935.27,Baixada,Médio,False,489,2024-10-08,False,B2
574,44,1085.26,Zona Norte,Superior,True,590,2024-01-25,True,C2
575,27,1385.3,Baixada,Médio,False,478,2024-07-04,True,C2
576,30,3006.2,Baixada,Médio,True,594,2024-06-07,True,B2
577,35,3079.31,Zona Sul,Médio,False,489,2024-03-19,True,B2
578,34,1463.25,Zona Norte,Médio,False,318,2024-08-21,True,C3
579,25,3651.71,Baixada,Fundamental,False,516,2024-11-02,True,B2
580,35,1401.08,Zona Oeste,Técnico,True,535,2024-11-10,True,C2
581,40,8000.0,Zona Leste,Médio,True,550,2024-10-13,True,A2
582,53,2436.31,Grande ABC,Médio,False,521,2024-05-30,True,C2
583,35,6862.61,Zona Leste,Médio,False,444,2024-01-22,True,A2
584,53,800.0,Zona Leste,Superior,True,546,2024-04-30,False,C2
585,43,3144.85,Baixada,Médio,True,547,2024-02-21,True,B2
586,49,5092.68,Zona Norte,Técnico,True,467,2024-12-19,False,A2
587,50,1866.82,Zona Leste,Técnico,True,576,2024-12-16,True,C2
588,41,3589.56,Zona Oeste,Médio,False,578,2024-02-29,False,B2
589,36,3394.49,Zona Sul,Superior,True,588,2024-08-04,True,B2
590,41,1952.13,Zona Leste,Fundamental,False,642,2024-07-21,True,C2
591,30,1316.94,Zona Norte,Técnico,False,612,2024-01-13,False,C2
592,26,2592.12,Zona Leste,Médio,False,454,2024-11-02,True,B2
593,33,4036.6,Zona Oeste,Médio,False,365,2024-11-20,True,B3
594,41,1275.92,Grande ABC,Médio,True,433,2024-11-23,False,C2
595,30,2337.52,Zona Sul,Médio,False,439,2024-12-11,True,C2
596,31,3066.4,Zona Norte,Técnico,True,565,2024-09-11,False,B2
597,40,1842.21,Zona Leste,Médio,True,586,2024-09-13,False,C2
598,41,3838.08,Zona Oeste,Médio,False,528,2024-07-29,True,B2
599,42,8000.0,Zona Oeste,Médio,False,488,2024-11-18,True,A2
600,54,1489.76,Zona Norte,Técnico,False,631,2024-06-29,False,C2
601,40,3007.48,Zona Sul,Médio,False,460,2024-11-17,True,B2
602,27,3746.61,Grande ABC,Fundamental,True,557,2024-08-01,True,B2
603,42,2456.26,Zona Leste,Médio,False,622,2024-09-12,True,C2
604,35,2371.07,Zona Leste,Fundamental,True,514,2024-07-17,True,C2
605,33,2937.05,Baixada,Médio,False,466,2024-01-05,False,B2
606,35,3174.26,Zona Norte,Médio,True,459,2024-02-09,False,B2
607,41,2626.13,Zona Leste,Fundamental,True,527,2024-11-13,True,B2
608,27,2342.51,Grande ABC,Médio,False,578,2024-06-16,False,C2
609,29,4895.82,Zona Oeste,Médio,False,686,2024-11-11,True,B1
610,26,2821.49,Zona Norte,Médio,True,750,2024-11-06,True,B1
611,44,1928.62,Zona Leste,Fundamental,True,495,2024-04-28,False,C2
612,32,2350.2,Baixada,Médio,True,601,2024-03-10,True,C2
613,25,4949.4,Zona Oeste,Técnico,True,345,2024-08-22,True,B3
614,33,1656.07,Zona Sul,Médio,True,489,2024-05-03,True,C2
615,33,5497.0,Zona Sul,Fundamental,True,553,2024-11-24,True,A2
616,41,892.51,Zona Oeste,Médio,False,331,2024-11-22,True,C3
617,29,4041.34,Zona Leste,Médio,True,538,2024-12-18,False,B2
618,39,1691.04,Zona Leste,Superior,True,465,2024-02-01,True,C2
619,43,800.0,Zona Leste,Médio,True,573,2024-03-24,True,C2
620,25,1902.85,Zona Norte,Superior,False,501,2024-08-09,True,C2
621,39,4758.37,Zona Norte,Superior,False,466,2024-02-25,True,B2
622,33,2049.83,Baixada,Superior,False,483,2024-01-24,False,C2
623,40,4924.87,Zona Norte,Fundamental,True,536,2024-10-07,True,B2
624,36,1564.77,Zona Oeste,Superior,False,706,2024-01-30,False,C1
625,50,6828.18,Zona Leste,Superior,True,462,2024-10-20,True,A2
626,40,2707.23,Zona Sul,Médio,False,521,2024-02-19,False,B2
627,28,1744.97,Grande ABC,Médio,False,555,2024-08-02,True,C2
628,38,2474.39,Zona Norte,Superior,False,659,2024-04-30,True,C1
629,34,1651.02,Zona Leste,Técnico,False,640,2024-11-19,True,C2
630,43,3478.0,Zona Norte,Médio,True,632,2024-04-27,True,B2
631,42,1946.3,Zona Norte,Médio,False,549,2024-01-05,False,C2
632,38,1742.93,Zona Sul,Superior,True,516,2024-08-23,True,C2
633,33,3364.27,Zona Sul,Fundamental,True,634,2024-08-28,True,B2
634,45,1481.98,Grande ABC,Médio,False,508,2024-07-01,False,C2
635,44,867.08,Grande ABC,Fundamental,True,393,2024-01-10,True,C3
636,37,949.8,Grande ABC,Fundamental,True,420,2024-05-22,True,C2
637,25,4025.51,Zona Sul,Fundamental,False,554,2024-06-01,True,B2
638,42,2488.37,Zona Sul,Médio,True,580,2024-02-23,False,C2
639,27,2895.33,Zona Oeste,Técnico,True,579,2024-06-12,True,B2
640,42,800.0,Zona Norte,Médio,False,520,2024-12-13,True,C2
641,35,3306.75,Zona Oeste,Fundamental,False,417,2024-06-25,False,B2
642,40,2069.68,Zona Leste,Superior,False,461,2024-08-10,True,C2
643,36,1162.73,Zona Norte,Fundamental,False,472,2024-07-01,True,C2
644,47,3596.23,Grande ABC,Médio,True,527,2024-09-05,False,B2
645,43,800.0,Zona Oeste,Fundamental,False,537,2024-01-10,True,C2
646,51,1996.1,Zona Sul,Médio,False,656,2024-01-30,False,C1
647,48,2231.03,Grande ABC,Fundamental,False,623,2024-06-19,True,C2
648,39,4020.89,Zona Sul,Fundamental,True,516,2024-05-20,True,B2
649,25,3595.94,Zona Leste,Superior,False,552,2024-09-10,True,B2
650,36,3136.71,Zona Oeste,Fundamental,False,467,2024-11-07,True,B2
651,29,2643.96,Zona Sul,Médio,True,418,2024-05-31,False,B2
652,41,2327.25,Zona Oeste,Fundamental,False,573,2024-04-16,False,C2
653,26,1101.35,Zona Oeste,Fundamental,True,490,2024-12-06,True,C2
654,31,1220.48,Zona Leste,Fundamental,False,506,2024-04-14,True,C2
655,28,2305.31,Zona Leste,Médio,False,500,2024-04-17,False,C2
656,30,2261.44,Zona Sul,Superior,True,460,2024-08-14,False,C2
657,44,2963.95,Zona Sul,Médio,False,482,2024-03-25,True,B2
658,47,2343.27,Zona Norte,Médio,False,318,2024-02-09,True,C3
659,30,2542.9,Zona Sul,Médio,True,498,2024-01-05,True,B2
660,41,2203.38,Zona Norte,Fundamental,False,469,2024-01-13,False,C2
661,48,3315.18,Zona Norte,Médio,False,456,2024-09-23,True,B2
662,35,2275.76,Zona Oeste,Técnico,True,450,2024-11-29,False,C2
663,50,3713.01,Zona Sul,Médio,False,503,2024-07-04,True,B2
664,44,3277.75,Zona Leste,Fundamental,False,509,2024-10-04,True,B2
665,44,2302.4,Baixada,Técnico,True,598,2024-07-04,False,C2
666,30,3116.73,Zona Leste,Médio,False,626,2024-09-03,False,B2
667,32,2354.06,Zona Leste,Médio,True,432,2024-05-10,True,C2
668,50,3923.84,Zona Norte,Médio,True,601,2024-06-26,True,B2
669,52,3114.67,Zona Leste,Fundamental,True,462,2024-11-16,True,B2
670,27,2209.94,Zona Sul,Técnico,False,527,2024-12-28,True,C2
671,27,3080.2,Zona Leste,Médio,True,426,2024-05-15,True,B2
672,31,1072.93,Zona Leste,Médio,True,461,2024-08-29,True,C2
673,41,2257.94,Zona Norte,Médio,False,559,2024-03-07,False,C2
674,25,2163.02,Zona Oeste,Técnico,True,512,2024-05-02,True,C2
675,31,2930.15,Zona Leste,Superior,True,498,2024-09-25,False,B2
676,43,5786.06,Grande ABC,Médio,True,378,2024-05-13,False,A3
677,47,1190.65,Zona Norte,Médio,True,416,2024-01-28,True,C2
678,43,2337.82,Zona Norte,Médio,False,629,2024-05-02,True,C2
679,34,2091.35,Zona Sul,Fundamental,False,573,2024-11-12,False,C2
680,42,2966.58,Zona Norte,Médio,False,477,2024-07-18,False,B2
681,37,2945.14,Zona Norte,Médio,False,580,2024-06-22,False,B2
682,39,1555.13,Grande ABC,Médio,False,655,2024-02-09,True,C1
683,43,4334.55,Zona Sul,Superior,False,538,2024-11-10,True,B2
684,38,1253.56,Grande ABC,Médio,False,429,2024-04-03,False,C2
685,43,1008.24,Zona Sul,Fundamental,False,645,2024-10-07,True,C2
686,53,3078.91,Zona Oeste,Fundamental,False,612,2024-09-22,True,B2
687,53,1953.91,Zona Norte,Médio,True,517,2024-12-13,True,C2
688,43,3375.62,Zona Leste,Técnico,False,303,2024-02-20,True,B3
689,39,1364.17,Zona Norte,Médio,False,469,2024-03-13,True,C2
690,31,1713.11,Zona Norte,Médio,False,564,2024-05-19,False,C2
691,31,1682.12,Zona Sul,Médio,False,573,2024-03-22,False,C2
692,32,2851.97,Zona Norte,Fundamental,True,480,2024-10-09,False,B2
693,48,2556.35,Zona Norte,Médio,False,391,2024-10-28,True,B3
694,34,4269.11,Grande ABC,Superior,False,445,2024-05-07,True,B2
695,29,2487.42,Zona Sul,Fundamental,False,554,2024-08-30,True,C2
696,33,2689.26,Zona Oeste,Superior,True,485,2024-09-15,True,B2
697,41,1909.36,Zona Leste,Médio,False,566,2024-05-28,True,C2
698,43,2335.55,Zona Leste,Superior,False,549,2024-05-18,True,C2
699,40,5591.84,Zona Oeste,Médio,True,472,2024-03-07,False,A2
700,43,1831.95,Zona Leste,Médio,False,575,2024-11-06,True,C2
701,47,2414.0,Zona Leste,Fundamental,False,557,2024-02-04,True,C2
702,45,7243.35,Zona Leste,Médio,False,660,2024-02-26,True,A1
703,52,2775.29,Zona Norte,Fundamental,False,582,2024-11-29,True,B2
704,30,1582.83,Zona Leste,Fundamental,False,371,2024-11-18,False,C3
705,40,2003.19,Zona Norte,Médio,True,519,2024-09-05,True,C2
706,47,3609.02,Zona Oeste,Fundamental,False,474,2024-08-03,False,B2
707,33,1667.16,Zona Oeste,Médio,False,454,2024-01-22,False,C2
708,38,2494.12,Zona Oeste,Médio,False,360,2024-05-16,False,C3
709,44,4128.47,Zona Leste,Superior,True,547,2024-11-21,False,B2
710,39,2737.34,Zona Norte,Fundamental,True,524,2024-08-11,True,B2
711,39,2305.28,Zona Leste,Médio,False,689,2024-01-19,True,C1
712,42,1694.09,Zona Oeste,Médio,True,519,2024-09-02,False,C2
